0,1.5054088
10,-28.669748
20,15.244976
30,11.744577
40,-32.167873
50,3.6186001
60,3.8827019
70,16.087982
80,4.368718
90,1.5050731
100,1.5054088
110,11.526944
120,-2.0775526
130,23.445822
140,-0.0473361
150,-32.111645
160,10.726194
170,4.629983
180,13.888685
190,-26.43013
200,14.014869
210,0.9735007
220,-7.50972
230,-32.49682
240,-28.638565
250,17.575676
260,2.8206515
270,23.369877
280,16.835567
290,19.529703
300,12.207745
310,-0.04153204
320,-33.432423
330,15.596939
340,5.91359
350,14.701249
360,11.670235
370,-28.840567
380,0.6297045
390,-29.538164
400,1.9433737
410,15.692152
420,0.60953
430,20.545559
440,12.761995
450,5.743885
460,0.39395046
470,21.949856
480,16.15704
490,-28.710487
500,17.680676
510,26.197054
520,5.427892
530,11.909947
540,29.603966
550,13.071189
560,34.11329
570,17.58407
580,16.612705
590,45.55881
600,33.117836
610,41.936516
620,38.901356
630,37.709305
640,32.182976
650,27.120502
660,29.10248
670,49.090816
680,32.41853
690,50.843067
700,33.269066
710,47.67605
720,62.352406
730,42.32481
740,56.83249
750,43.001194
760,42.719845
770,41.020084
780,58.14695
790,55.15086
800,53.659542
810,49.79874
820,51.418457
830,55.30148
840,51.85682
850,38.606823
860,43.59168
870,56.38235
880,60.07808
890,56.776493
900,51.668915
910,63.382988
920,53.940533
930,59.59862
940,57.631775
950,65.82828
960,74.31467
970,65.8974
980,67.22672
990,68.74035
1000,69.61518
1010,74.76182
1020,82.50227
1030,84.77006
1040,77.466576
1050,111.68919
1060,76.80972
1070,114.97242
1080,85.21039
1090,98.29016
1100,143.74976
1110,109.57499
1120,111.88459
1130,106.41985
1140,75.340065
1150,86.49344
1160,82.04383
1170,77.05566
1180,74.49224
1190,126.226166
1200,83.0212
1210,93.68692
1220,83.58975
1230,90.1026
1240,83.19163
1250,92.65952
1260,97.19697
1270,111.745476
1280,83.02535
1290,113.428215
1300,92.86915
1310,87.09207
1320,94.666664
1330,94.287125
1340,111.12573
1350,107.25041
1360,99.32821
1370,105.46042
1380,112.720436
1390,99.42394
1400,103.152245
1410,113.57078
1420,115.95707
1430,99.81435
1440,126.69922
1450,155.86223
1460,134.88309
1470,102.418884
1480,118.732254
1490,121.33973
1500,102.85357
1510,115.86491
1520,134.40788
1530,139.39574
1540,149.57225
1550,143.71109
1560,104.99401
1570,111.93538
1580,143.12392
1590,124.92746
1600,120.7265
1610,110.54217
1620,151.56613
1630,135.49066
1640,121.479546
1650,117.218636
1660,137.6508
1670,180.8701
1680,168.57224
1690,140.73299
1700,138.5749
1710,137.15292
1720,142.49043
1730,152.88782
1740,137.915
1750,146.97691
1760,132.60754
1770,187.0466
1780,156.67805
1790,151.30574
1800,140.76196
1810,181.1841
1820,137.72095
1830,156.6336
1840,139.79564
1850,155.02483
1860,143.06525
1870,195.45901
1880,208.00642
1890,148.4616
1900,154.25224
1910,140.40501
1920,160.33705
1930,187.80702
1940,172.70923
1950,165.09319
1960,216.00632
1970,172.10587
1980,156.92238
1990,204.50642
2000,174.092
2010,165.0846
2020,203.75659
2030,204.71729
2040,152.95026
2050,166.05275
2060,222.46666
2070,170.02815
2080,148.24147
2090,184.49263
2100,166.1633
2110,167.77856
2120,187.41212
